92.Kegalle~SRI SEELANANDA MAHA PIRIVENA                      ~NELUMDENIYA                                       ~~0352284224
92.Kegalle~KE/MAWA/SUDARMALANKARA PIRIVEN VIDYATHANAYA       ~USSAPITIYA                                        ~~0352246673
92.Kegalle~KE/MAWA/SIRI SAMAGESHADAYA VIDYATHANA PIRIVENA    ~HEMMATHAGAMA                                      ~~0352257602
92.Kegalle~KE/VIDYANIWASA MAHA PIRIVENA                      ~AKILIYAGALA DIKKOHUPITIYA HETTIMULLA              ~~0352223710
92.Kegalle~KE/MAWA/SRI SUDARSHANARAMA MAHA PIRIVENA          ~POLAMBEGODA USSAPITIYA                            ~~0352258034
92.Kegalle~KE/DEHI/SRI SUSHEELODAYA MAHA PIRIVENA            ~DEHIOVITA                                         ~~0362222508
92.Kegalle~KE/VIDYAWASA MAHA PIRIVENA                        ~MINUWANGAMUWA HETTIMULLA KEGALLE                  ~~0352223423
92.Kegalle~KE/SADARTHODAYA MAHA PIRIVENA                     ~ANDURAPOTHA DEWALEGAMA                            ~~0714458460
92.Kegalle~KE/MAWA/SRI VIDYA SRI MAHA PIRIVENA               ~RAMBUKKANA                                        ~~0352265146
92.Kegalle~KE/MAWA/SRI VIDYAMANGALA MAHA PIRIVENA            ~MANGALAGAMA MOLAGODA KEGALLE                      ~~0352228739
92.Kegalle~KE/SRI PAGNGNODAYA MAHA PIRIVENA                  ~EGALLE UDUGODA                                    ~~0352278686
92.Kegalle~KE/SRI GNANATHILAKA MULIKA PIRIVENA               ~ALAPALAWALA WATHURA                               ~~0355784364
92.Kegalle~KE/MAWA/KEERTHI SRI RAJASINGHE VIDYATHANA PIRIVENA~DIYASUNNATHA RAMBUKKANA                           ~~0352264949
92.Kegalle~KE/MAWA/SRI MAHA BODHI PIRIVENA                   ~ANCHARAMA HINGULA                                 ~~0352240716
92.Kegalle~KE/WARA/RAJAMAHAVIHARA PIRIVENA                   ~MAHENA WARAKAPOLA                                 ~~35226709
92.Kegalle~KE/DEHI/RUWA/SIRI SADANANDARAMA MAHA PIRIVENA     ~KALAWATTHA LEWANGAMA                              ~~0352226680
92.Kegalle~KE/SRI BODHIRAJA MAHA PIRIVENA                    ~DEEWELA PALLEGAMA KEGALLE                         ~~0352050978
92.Kegalle~KE/DEHI/SRI PANGNASARA MULIKA PIRIVENA            ~GONARAMBA KANNATHTHOATA                           ~~0702960540
92.Kegalle~KE/WARA/VIDYAPRAKASHA VIDYATHANAYA                ~PILANDUWA WARAKAPOLA                              ~~0352269093
92.Kegalle~KE/MAWA/SRI REWATHA MULIKA PIRIVENA               ~HINGULA                                           ~~0352240655
92.Kegalle~KE/GALI/SRI SOMANANDA MAHA PIRIVENA               ~ALAWATHURA                                        ~~0352267918
92.Kegalle~KE/SIRINANDANA VIDYATHANA PIRIVENA                ~MORADANA UNDUGODA                                 ~~0352278610
92.Kegalle~KE/MAWA/SIRISUMANGALA PIRIVENA                   ~SIYAMBALAPITIYA MAWANELLA                         ~~0352246284
92.Kegalle~KE/WARA/SRI SOMANANDA PIRIVENA                    ~PUWAKGAHADENIYA DANOVITA                          ~~0352267918
92.Kegalle~KE/SRI DAMMARATHANA PIRIVENA                      ~MAN GEDAR THULHIRIYA                              ~~0352268966
92.Kegalle~KE/WARA SIRISEEWALEE MAHA PIRIVENA                ~WARAKAPOLA                                        ~~0352267346
92.Kegalle~KE/DEHI/SRI REWATHA SOMANANDA MULIKA PIRIVENA     ~DORANUWA RUWANWELLA                               ~~0363366366
92.Kegalle~KE/GALI/VIDYASAGARA MAHA PIRIVENA                 ~AMPE KOTIYAKUMBURA                                ~~0352289964
92.Kegalle~KE/MAWA/VIDYAWARDANA MULIKA PIRIVENA              ~POTHGULA VIHARAYA BELIGAMMANA MAWANELLA           ~~0352246172
92.Kegalle~KE/SIRI SEELAWANSHA DAMMAYATHANA MAHA PIRIVENA    ~DEEWELA PALLEGAMA KEGALLE                         ~~0352223745
92.Kegalle~KE/SRI JAYAWARDANE MULIKA PIRIVENA                ~KEHELWATTA WATHURA                                ~~0352278962
92.Kegalle~KE/MAWA SRI SUDARMODAYA MULIKA PIRIVENA           ~KUMBALDIWELA MOLAGODA KEGALLE                     ~~0352228988
92.Kegalle~KE/GALI/SRI CHANDODAYA MAHA PIRIVENA              ~DADUWALAGNE PURANA VIHARAYA DEMATANPITIYA         ~~0353357695
92.Kegalle~KE/SRI JINARATHANA MULIKA PIRIVENA                ~MOROKTHOTA                                        ~~0352278925
92.Kegalle~KE/MAWA/SRI SOMANANDA PIRIVENA                    ~ANGODAGAMA HINGULA                                ~~0362247439
92.Kegalle~KE/SRI DARMAGNANA MAHA PIRIVENA                   ~MAKURAAWA RAJAMAHA VIHARAYA MAKURA HETTIMULLA     ~~0352226184
92.Kegalle~KE/DEHI/ SRI SARANANDA MULIKA PIRIVENA            ~BORALANKADA DEHIOVITA                             ~~0362249312
92.Kegalle~KE/MAWA/KEERTHI SRI RAJASINGHE MULIKA PIRIVENA    ~SANDAGIRI VIHARAYA WALKOTUWA WATTA RAMBUKKANA     ~~0352265147
92.Kegalle~KE/MAWA/SUDARMALANKARA MULIKA PIRIVENA            ~USSAPITIYA                                        ~~0352246673
92.Kegalle~KE/MAWA/SRI SAMBUDHATHWA JAYANTHI MULIKA PIRIVENA ~BUDHIST CENTRE HEMMATHAGAMA                       ~~
92.Kegalle~KE/SRI VIDYAPRAKASHA MULIKA PIRIVENA              ~PILANDUWA WARAKAPOLA                              ~~0352267681
